split_blocking_group_id,member_count,member_herb_ids,normalized_standardized_name,standardized_name_present,singleton,source_policy,component_is_clique,transitive_only_pair_count,metadata_missing_member_count,english_conflict_member_count,H0847_member,benchmark_eligible_member_count,benchmark_quarantined_member_count,canonical_equivalence_claim,freeze_status,freeze_reason
HBG_3211c58460ae,1,H0282,h0282,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_bd318eebad02,1,H0283,h0283,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_bfb33f323b1c,1,H0284,h0284,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_98a9f3cee748,1,H0285,h0285,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_df0c3983c233,1,H0286,h0286,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_4c72d8df2496,1,H0287,h0287,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_16c77ada2c46,1,H0288,h0288,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_6b263d4971e5,1,H0289,h0289,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_9ab0d42c7d83,1,H0290,h0290,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_01974337c0b6,1,H0291,h0291,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_d97b1f9cd7b0,1,H0292,h0292,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_fbf5f1124e8a,1,H0293,h0293,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_7461a6e7847e,1,H0294,h0294,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_0b4d30887393,1,H0295,h0295,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_29d3e4101991,1,H0296,h0296,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_16be65383c64,1,H0297,h0297,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_da8da9310f57,1,H0298,h0298,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_3c1da4339656,1,H0299,h0299,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_a381ad3c58f1,1,H0300,h0300,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_2e62b1ce6e5f,1,H0301,h0301,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_5de5754c3f1f,1,H0302,h0302,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_f67555fc162e,1,H0303,h0303,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_eb1c72f24d30,1,H0304,h0304,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_5c8eab18e7bf,1,H0305,h0305,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_4de16f4a9be2,1,H0306,h0306,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_c236e9c8d6d8,1,H0307,h0307,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_a61f2937d841,1,H0308,h0308,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_6175dbb326c1,1,H0309,h0309,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_6c9251aeeed7,1,H0310,h0310,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_bcd59887a69a,1,H0311,h0311,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_7943b9185efe,1,H0312,h0312,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_f5e94faafa1b,1,H0313,h0313,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_d6835b166ae4,1,H0314,h0314,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_eb65279b0570,1,H0315,h0315,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_ff815a9e6f21,1,H0316,h0316,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_145cbe84d77d,1,H0317,h0317,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_655621d6c839,1,H0318,h0318,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_06fcbce280af,1,H0319,h0319,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_76ab73e9d098,1,H0320,h0320,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_1565a9dfb95a,1,H0321,h0321,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_2997b7d21ebb,1,H0322,h0322,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_7117d7453c1d,1,H0323,h0323,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_9bd26bdb9646,1,H0324,h0324,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_adca28b27935,1,H0325,h0325,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_3c8e24ce9ac8,1,H0326,h0326,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_87b38640a310,1,H0327,h0327,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_8c9c78e7e442,1,H0328,h0328,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_3b6489613bba,1,H0329,h0329,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_c475dcd83415,1,H0330,h0330,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_9adaa9d1af73,1,H0331,h0331,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_c747127375d9,1,H0332,h0332,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_0226177b6285,1,H0333,h0333,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_563f0b50dc29,1,H0334,h0334,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_3465f2194eb2,1,H0335,h0335,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_05c355e99122,1,H0336,h0336,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_41c6de794179,1,H0337,h0337,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_a486b6470890,1,H0338,h0338,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_02b0c6b80aab,1,H0339,h0339,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_bdf4876614af,1,H0340,h0340,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_5192e6ae665b,1,H0341,h0341,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_7209d401c96a,1,H0342,h0342,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_f9fb53beab0f,1,H0343,h0343,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_b49b85cd269c,1,H0344,h0344,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_040ab2801ceb,1,H0345,h0345,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_942f3bf3e55e,1,H0346,h0346,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_739c53630b6c,1,H0347,h0347,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_3fc25e135cd5,1,H0348,h0348,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_73bf5b5be2ab,1,H0349,h0349,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_a40375597c64,1,H0350,h0350,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_01a172d77d34,1,H0351,h0351,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_72c7f4d88cf6,1,H0352,h0352,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_77af7795e49a,1,H0354,h0354,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_bccb8369fc2f,1,H0355,h0355,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_0c407566f8d3,1,H0356,h0356,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_3988ecc3471b,1,H0357,h0357,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_da7b8a4ecec8,1,H0358,h0358,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_94302f97a0a6,1,H0359,h0359,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_d268971c3427,1,H0360,h0360,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_4b2044b419d9,1,H0361,h0361,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_102f866d9510,1,H0362,h0362,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_613a268e62ec,1,H0363,h0363,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_a1bb5bdc7c01,1,H0364,h0364,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_737645a52b5d,1,H0365,h0365,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_a8f64801f028,1,H0366,h0366,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_9ee4fc4396c5,1,H0367,h0367,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_f6c7bb006334,1,H0368,h0368,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_7e124b30f014,1,H0369,h0369,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_0337cf72ccba,1,H0370,h0370,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_725de1740352,1,H0371,h0371,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_11be7b052bde,1,H0372,h0372,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_a8bebef8a883,1,H0373,h0373,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_84f25d00d778,1,H0374,h0374,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_206b31263bac,1,H0375,h0375,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_12f5b18a1706,1,H0376,h0376,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_431a455112ad,1,H0377,h0377,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_ad35adcde207,1,H0378,h0378,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_03d1fa53466f,1,H0379,h0379,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_ff015d2d8efd,1,H0380,h0380,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_9fb1f5f48cda,1,H0381,h0381,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_cba1e9beee90,1,H0382,h0382,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_32801bbcd4a3,1,H0383,h0383,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_7cb31eb6e6dd,1,H0384,h0384,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_31e6caadeccb,1,H0385,h0385,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_46c024366d23,1,H0386,h0386,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_cd8b18a06035,1,H0387,h0387,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_3ae8e4e6377e,1,H0388,h0388,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_3c74bb83f1cb,1,H0389,h0389,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_f8788fb7b175,1,H0390,h0390,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_849dec518c11,1,H0391,h0391,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_e4e3fa2c37f0,1,H0392,h0392,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_743fd079145b,1,H0393,h0393,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_8aaec4e37329,1,H0394,h0394,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_3a7fcf7bb270,1,H0395,h0395,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_a91e1fec7687,1,H0396,h0396,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_f20b8c485d6b,1,H0397,h0397,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_bcd5390bc381,1,H0398,h0398,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_f23bba8b852a,1,H0399,h0399,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
HBG_7764976a37fb,1,H0400,h0400,True,True,SBLK_V1,True,0,1,0,False,1,0,False,FROZEN_FOR_SPLIT_BLOCKING_ONLY,"Exact non-empty normalized standardized-name connected component; no node, label, feature, or canonical identity merge."
